"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20240601","5호선","둔촌동","7929","7682","20240604",""
"20240601","5호선","상일동","11104","10623","20240604",""
"20240601","5호선","고덕","8175","7818","20240604",""
"20240601","5호선","명일","7150","7027","20240604",""
"20240601","5호선","굽은다리(강동구민회관앞)","8705","8348","20240604",""
"20240601","5호선","길동","7140","7391","20240604",""
"20240601","5호선","강동","14557","13760","20240604",""
"20240601","5호선","천호(풍납토성)","19958","18830","20240604",""
"20240601","5호선","광나루(장신대)","13050","12521","20240604",""
"20240601","5호선","아차산(어린이대공원후문)","16009","15107","20240604",""
"20240601","5호선","군자(능동)","10310","11607","20240604",""
"20240601","5호선","장한평","14168","13494","20240604",""
"20240601","5호선","답십리","12350","10832","20240604",""
"20240601","5호선","마장","4678","4345","20240604",""
"20240601","5호선","왕십리(성동구청)","4038","5166","20240604",""
"20240601","5호선","행당","6503","5541","20240604",""
"20240601","5호선","신금호","5293","5371","20240604",""
"20240601","5호선","청구","2949","2899","20240604",""
"20240601","5호선","동대문역사문화공원(DDP)","1574","1959","20240604",""
"20240601","5호선","을지로4가","4658","4543","20240604",""
"20240601","5호선","종로3가","19049","21010","20240604",""
"20240601","5호선","광화문(세종문화회관)","26585","26276","20240604",""
"20240601","5호선","서대문","10486","9386","20240604",""
"20240601","5호선","충정로(경기대입구)","2514","2223","20240604",""
"20240601","5호선","애오개","4761","4396","20240604",""
"20240601","5호선","공덕","9285","9521","20240604",""
"20240601","5호선","마포","9374","9486","20240604",""
"20240601","5호선","여의나루","21292","22053","20240604",""
"20240601","5호선","여의도","16292","19332","20240604",""
"20240601","5호선","신길","4022","3858","20240604",""
"20240601","5호선","영등포시장","10743","11157","20240604",""
"20240601","5호선","영등포구청","2885","2656","20240604",""
"20240601","5호선","양평","4711","4202","20240604",""
"20240601","5호선","오목교(목동운동장앞)","18145","18290","20240604",""
"20240601","5호선","목동","13526","13440","20240604",""
"20240601","5호선","신정(은행정)","10266","8784","20240604",""
"20240601","5호선","까치산","23835","22079","20240604",""
"20240601","5호선","화곡","23577","21309","20240604",""
"20240601","5호선","우장산","12072","11811","20240604",""
"20240601","5호선","발산","17354","18867","20240604",""
"20240601","5호선","마곡","7868","7720","20240604",""
"20240601","5호선","송정","5598","5278","20240604",""
"20240601","5호선","김포공항","8784","7757","20240604",""
"20240601","5호선","개화산","4538","4356","20240604",""
"20240601","5호선","방화","5785","5502","20240604",""
"20240601","4호선","남태령","1435","841","20240604",""
"20240601","4호선","사당","26100","24537","20240604",""
"20240601","4호선","총신대입구(이수)","17036","18343","20240604",""
"20240601","4호선","동작(현충원)","2182","2421","20240604",""
"20240601","4호선","이촌(국립중앙박물관)","10241","11132","20240604",""
"20240601","4호선","신용산","16174","18240","20240604",""
"20240601","4호선","삼각지","6298","8720","20240604",""
"20240601","4호선","숙대입구(갈월)","12479","12159","20240604",""
"20240601","4호선","서울역","9977","22680","20240604",""
"20240601","4호선","회현(남대문시장)","28468","28050","20240604",""
"20240601","4호선","명동","36401","38738","20240604",""
"20240601","4호선","충무로","20564","21609","20240604",""
"20240601","4호선","동대문역사문화공원(DDP)","18807","16276","20240604",""
"20240601","4호선","동대문","18166","18380","20240604",""
"20240601","4호선","혜화","35551","37891","20240604",""
"20240601","4호선","한성대입구(삼선교)","13002","12866","20240604",""
"20240601","4호선","성신여대입구(돈암)","20653","19477","20240604",""
"20240601","4호선","길음","17991","16853","20240604",""
"20240601","4호선","미아사거리","25051","24022","20240604",""
"20240601","4호선","미아(서울사이버대학)","12917","12047","20240604",""
"20240601","4호선","수유(강북구청)","30350","29270","20240604",""
"20240601","4호선","쌍문","25027","22049","20240604",""
"20240601","4호선","창동","23904","24650","20240604",""
"20240601","4호선","노원","26434","29553","20240604",""
"20240601","4호선","상계","16611","14993","20240604",""
"20240601","4호선","당고개","8674","7739","20240604",""
"20240601","3호선","오금","4485","4242","20240604",""
"20240601","3호선","경찰병원","4773","4596","20240604",""
"20240601","3호선","가락시장","7345","7038","20240604",""
"20240601","3호선","수서","16640","15843","20240604",""
"20240601","3호선","일원","6655","6449","20240604",""
"20240601","3호선","대청","8091","7498","20240604",""
"20240601","3호선","학여울","2683","2630","20240604",""
"20240601","3호선","대치","11899","10793","20240604",""
"20240601","3호선","도곡","4138","4127","20240604",""
"20240601","3호선","매봉","7343","7165","20240604",""
"20240601","3호선","양재(서초구청)","23191","25037","20240604",""
"20240601","3호선","남부터미널(예술의전당)","23995","23825","20240604",""
"20240601","3호선","교대(법원.검찰청)","11200","5857","20240604",""
"20240601","3호선","고속터미널","62381","59072","20240604",""
"20240601","3호선","잠원","4216","4010","20240604",""
"20240602","분당선","강남구청","3570","4368","20240605",""
"20240602","7호선","보라매","4143","4383","20240605",""
"20240602","7호선","신풍","7150","6763","20240605",""
"20240602","7호선","대림(구로구청)","9796","9450","20240605",""
"20240602","7호선","남구로","7686","7507","20240605",""
"20240602","7호선","가산디지털단지","10807","10421","20240605",""
"20240602","7호선","철산","11681","11668","20240605",""
"20240602","7호선","광명사거리","13209","13119","20240605",""
"20240602","7호선","천왕","5971","5737","20240605",""
"20240602","7호선","온수(성공회대입구)","4598","4511","20240605",""
"20240602","8호선","암사","10063","9501","20240605",""
"20240602","8호선","천호(풍납토성)","9506","10836","20240605",""
"20240602","8호선","강동구청","5293","5391","20240605",""
"20240602","8호선","몽촌토성(평화의문)","4309","4413","20240605",""
"20240602","분당선","압구정로데오","10932","11517","20240605",""
"20240602","경춘선","사릉","1399","1368","20240605",""
"20240602","경춘선","퇴계원","2369","2161","20240605",""
"20240602","분당선","서울숲","10436","10467","20240605",""
"20240602","분당선","수원","6462","5858","20240605",""
"20240602","분당선","복정","4","0","20240605",""
"20240602","분당선","수서","11037","11176","20240605",""
"20240602","분당선","대모산입구","2979","2920","20240605",""
"20240602","분당선","개포동","2703","2705","20240605",""
"20240602","경춘선","별내","2280","2065","20240605",""
"20240602","경춘선","갈매","1717","1561","20240605",""
"20240602","경춘선","신내","1430","1490","20240605",""
"20240602","분당선","구룡","1876","2076","20240605",""
"20240602","분당선","보정","1347","1246","20240605",""
"20240602","분당선","이매","3781","3816","20240605",""
"20240602","경인선","도화","2809","2639","20240605",""
"20240602","경인선","중동","5895","5577","20240605",""
"20240602","경인선","온수(성공회대입구)","4481","4316","20240605",""
"20240602","경인선","도원","2089","2066","20240605",""
"20240602","경인선","간석","3810","3475","20240605",""
"20240602","경인선","부개","5757","5261","20240605",""
"20240602","경인선","소사","5838","5554","20240605",""
"20240602","경인선","구일","7549","7878","20240605",""
"20240602","경인선","인천","5102","4189","20240605",""
"20240602","경인선","동인천","10535","10107","20240605",""
"20240602","경인선","제물포","6139","6064","20240605",""
"20240602","경인선","주안","13166","11564","20240605",""
"20240602","경인선","동암","11248","10912","20240605",""
"20240602","경인선","백운","4941","4911","20240605",""
"20240602","경인선","부평","24395","23597","20240605",""
"20240602","경인선","송내","14622","14186","20240605",""
"20240602","경인선","부천","25030","24598","20240605",""
"20240602","경인선","역곡","16081","16121","20240605",""
"20240602","경인선","오류동","7886","7377","20240605",""
"20240602","경인선","개봉","13494","13301","20240605",""
"20240602","경의선","계양","1","0","20240605",""
"20240602","경의선","운천","8","11","20240605",""
"20240602","경의선","임진강","89","73","20240605",""
"20240602","경의선","문산","4136","4315","20240605",""
"20240602","경의선","파주","739","744","20240605",""
"20240602","경의선","월롱","962","1445","20240605",""
"20240602","경의선","금촌","4806","5165","20240605",""
"20240602","경의선","금릉","3811","3593","20240605",""
"20240602","경의선","운정","4684","4463","20240605",""
"20240602","경의선","야당","6300","6142","20240605",""
"20240602","경의선","탄현","5025","4594","20240605",""
"20240602","경의선","일산","6585","6184","20240605",""
"20240602","경의선","풍산","4439","4112","20240605",""
"20240602","경의선","디지털미디어시티","1944","1730","20240605",""
"20240602","경의선","가좌","3419","3497","20240605",""
"20240602","경의선","홍대입구","2456","2937","20240605",""
"20240602","경의선","서강대","1547","1577","20240605",""
"20240602","경의선","공덕","2554","1912","20240605",""
"20240602","경의선","효창공원앞","1594","1922","20240605",""
"20240602","경의선","신촌","332","363","20240605",""
"20240602","경의선","서울역","1429","1379","20240605",""
"20240602","경원선","연천","1853","1907","20240605",""
"20240602","경원선","전곡","1418","1231","20240605",""
"20240602","경원선","청산","127","112","20240605",""
"20240602","경원선","소요산","3280","3308","20240605",""
"20240602","경원선","동두천","1243","1485","20240605",""
"20240602","경원선","보산","1400","1604","20240605",""
"20240602","경원선","동두천중앙","2258","2135","20240605",""
"20240602","경원선","지행","5081","5333","20240605",""
"20240602","경원선","덕정","4158","4273","20240605",""
"20240602","경원선","덕계","3934","3667","20240605",""
"20240602","경원선","양주","5655","5442","20240605",""
"20240602","경원선","녹양","3079","2866","20240605",""
"20240602","경원선","가능","4455","4263","20240605",""
"20240602","경원선","의정부","14876","14901","20240605",""
